[DEBUG] 2021-12-08 19:25:03,904 asyncio: Using selector: SelectSelector
[INFO] 2021-12-08 19:25:04,089 customuser.forms: Forms added for Custom User Creation Admin Form
[INFO] 2021-12-08 19:25:04,089 customuser.forms: Forms added for Custom User Creation EU Form
[INFO] 2021-12-08 19:25:04,089 customuser.forms: Forms added for Custom User Change Form
[DEBUG] 2021-12-08 19:25:04,282 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-09 23:58:27,993 asyncio: Using selector: SelectSelector
[INFO] 2021-12-09 23:58:28,289 customuser.forms: Forms added for Custom User Creation Admin Form
[INFO] 2021-12-09 23:58:28,290 customuser.forms: Forms added for Custom User Creation EU Form
[INFO] 2021-12-09 23:58:28,290 customuser.forms: Forms added for Custom User Change Form
[DEBUG] 2021-12-09 23:58:28,926 asyncio: Using selector: SelectSelector
[INFO] 2021-12-09 23:58:29,044 customuser.forms: Forms added for Custom User Creation Admin Form
[INFO] 2021-12-09 23:58:29,044 customuser.forms: Forms added for Custom User Creation EU Form
[INFO] 2021-12-09 23:58:29,044 customuser.forms: Forms added for Custom User Change Form
[INFO] 2021-12-09 23:58:29,115 django.utils.autoreload: Watching for file changes with StatReloader
[INFO] 2021-12-09 23:58:29,420 daphne.server: HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[DEBUG] 2021-12-10 00:07:10,239 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49472]
[INFO] 2021-12-10 00:07:10,239 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49472]
[DEBUG] 2021-12-10 00:07:10,242 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49472]
[DEBUG] 2021-12-10 00:07:10,243 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:07:10,248 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49472]
[DEBUG] 2021-12-10 00:07:10,248 daphne.http_protocol: HTTP close for ['127.0.0.1', 49472]
[DEBUG] 2021-12-10 00:07:10,248 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49472]
[INFO] 2021-12-10 00:07:10,248 django.channels.server: HTTP GET /media/photos/h3.jpeg 304 [0.01, 127.0.0.1:49472]
[DEBUG] 2021-12-10 00:11:55,170 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,171 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:11:55,190 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,190 daphne.http_protocol: HTTP close for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,190 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49555]
[INFO] 2021-12-10 00:11:55,190 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:49555]
[DEBUG] 2021-12-10 00:11:55,205 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,207 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,208 daphne.http_protocol: HTTP close for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,208 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49555]
[INFO] 2021-12-10 00:11:55,208 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:49555]
[DEBUG] 2021-12-10 00:11:55,211 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,213 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,213 daphne.http_protocol: HTTP close for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,213 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49555]
[INFO] 2021-12-10 00:11:55,213 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49555]
[DEBUG] 2021-12-10 00:11:55,217 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,218 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:11:55,222 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,222 daphne.http_protocol: HTTP close for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:11:55,222 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49555]
[INFO] 2021-12-10 00:11:55,222 django.channels.server: HTTP GET /media/photos/h3.jpeg 304 [0.00, 127.0.0.1:49555]
[DEBUG] 2021-12-10 00:12:51,615 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:12:51,616 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:12:51,634 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:12:51,634 daphne.http_protocol: HTTP close for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:12:51,634 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49555]
[INFO] 2021-12-10 00:12:51,634 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:49555]
[DEBUG] 2021-12-10 00:12:51,651 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:12:51,653 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:12:51,654 daphne.http_protocol: HTTP close for ['127.0.0.1', 49555]
[DEBUG] 2021-12-10 00:12:51,654 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49555]
[INFO] 2021-12-10 00:12:51,654 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:49555]
[DEBUG] 2021-12-10 00:12:51,655 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49556]
[DEBUG] 2021-12-10 00:12:51,657 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49556]
[DEBUG] 2021-12-10 00:12:51,658 daphne.http_protocol: HTTP close for ['127.0.0.1', 49556]
[DEBUG] 2021-12-10 00:12:51,658 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49556]
[INFO] 2021-12-10 00:12:51,658 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49556]
[DEBUG] 2021-12-10 00:14:34,306 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,307 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:14:34,325 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,325 daphne.http_protocol: HTTP close for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,326 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49588]
[INFO] 2021-12-10 00:14:34,326 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:49588]
[DEBUG] 2021-12-10 00:14:34,344 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,347 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,347 daphne.http_protocol: HTTP close for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,347 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49588]
[INFO] 2021-12-10 00:14:34,347 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:49588]
[DEBUG] 2021-12-10 00:14:34,351 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,352 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,352 daphne.http_protocol: HTTP close for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,353 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49588]
[INFO] 2021-12-10 00:14:34,353 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49588]
[DEBUG] 2021-12-10 00:14:34,356 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,357 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:14:34,360 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,360 daphne.http_protocol: HTTP close for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:14:34,360 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49588]
[INFO] 2021-12-10 00:14:34,360 django.channels.server: HTTP GET /media/photos/h3.jpeg 304 [0.01, 127.0.0.1:49588]
[DEBUG] 2021-12-10 00:15:23,290 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:15:23,292 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:15:23,355 daphne.http_protocol: HTTP 500 response started for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:15:23,355 daphne.http_protocol: HTTP response chunk for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:15:23,355 daphne.http_protocol: HTTP response chunk for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:15:23,355 daphne.http_protocol: HTTP response chunk for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:15:23,356 daphne.http_protocol: HTTP close for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:15:23,356 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49588]
[ERROR] 2021-12-10 00:15:23,356 django.channels.server: HTTP GET /profile 500 [0.07, 127.0.0.1:49588]
[DEBUG] 2021-12-10 00:16:22,060 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:16:22,061 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:16:22,080 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:16:22,080 daphne.http_protocol: HTTP close for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:16:22,080 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49588]
[INFO] 2021-12-10 00:16:22,080 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:49588]
[DEBUG] 2021-12-10 00:16:22,098 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:16:22,100 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:16:22,100 daphne.http_protocol: HTTP close for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:16:22,100 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49588]
[INFO] 2021-12-10 00:16:22,101 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:49588]
[DEBUG] 2021-12-10 00:16:22,113 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:16:22,114 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:16:22,114 daphne.http_protocol: HTTP close for ['127.0.0.1', 49588]
[DEBUG] 2021-12-10 00:16:22,115 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49588]
[INFO] 2021-12-10 00:16:22,115 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49588]
[DEBUG] 2021-12-10 00:17:51,844 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:17:51,845 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:17:51,861 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:17:51,861 daphne.http_protocol: HTTP close for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:17:51,861 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49624]
[INFO] 2021-12-10 00:17:51,861 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:49624]
[DEBUG] 2021-12-10 00:17:51,877 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:17:51,879 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:17:51,879 daphne.http_protocol: HTTP close for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:17:51,880 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49624]
[INFO] 2021-12-10 00:17:51,880 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:49624]
[DEBUG] 2021-12-10 00:17:51,883 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:17:51,885 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:17:51,885 daphne.http_protocol: HTTP close for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:17:51,885 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49624]
[INFO] 2021-12-10 00:17:51,885 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49624]
[DEBUG] 2021-12-10 00:18:30,430 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:18:30,432 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:18:30,451 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:18:30,452 daphne.http_protocol: HTTP close for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:18:30,452 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49624]
[INFO] 2021-12-10 00:18:30,452 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:49624]
[DEBUG] 2021-12-10 00:18:30,468 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:18:30,471 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:18:30,471 daphne.http_protocol: HTTP close for ['127.0.0.1', 49624]
[DEBUG] 2021-12-10 00:18:30,471 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49624]
[INFO] 2021-12-10 00:18:30,471 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:49624]
[DEBUG] 2021-12-10 00:18:30,473 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49625]
[DEBUG] 2021-12-10 00:18:30,474 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49625]
[DEBUG] 2021-12-10 00:18:30,475 daphne.http_protocol: HTTP close for ['127.0.0.1', 49625]
[DEBUG] 2021-12-10 00:18:30,475 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49625]
[INFO] 2021-12-10 00:18:30,475 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49625]
[DEBUG] 2021-12-10 00:20:06,032 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,033 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:20:06,078 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,078 daphne.http_protocol: HTTP close for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,078 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49648]
[INFO] 2021-12-10 00:20:06,078 django.channels.server: HTTP GET /profile 200 [0.05, 127.0.0.1:49648]
[DEBUG] 2021-12-10 00:20:06,094 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,096 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,097 daphne.http_protocol: HTTP close for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,097 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49648]
[INFO] 2021-12-10 00:20:06,097 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:49648]
[DEBUG] 2021-12-10 00:20:06,100 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,102 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,102 daphne.http_protocol: HTTP close for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,102 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49648]
[INFO] 2021-12-10 00:20:06,102 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49648]
[DEBUG] 2021-12-10 00:20:06,105 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,106 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:20:06,110 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,110 daphne.http_protocol: HTTP close for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:20:06,110 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49648]
[INFO] 2021-12-10 00:20:06,110 django.channels.server: HTTP GET /media/photos/h3.jpeg 304 [0.00, 127.0.0.1:49648]
[DEBUG] 2021-12-10 00:21:03,543 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:21:03,544 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:21:03,560 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:21:03,561 daphne.http_protocol: HTTP close for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:21:03,561 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49648]
[INFO] 2021-12-10 00:21:03,561 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:49648]
[DEBUG] 2021-12-10 00:21:03,577 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:21:03,579 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:21:03,579 daphne.http_protocol: HTTP close for ['127.0.0.1', 49648]
[DEBUG] 2021-12-10 00:21:03,579 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49648]
[INFO] 2021-12-10 00:21:03,579 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:49648]
[DEBUG] 2021-12-10 00:21:03,581 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49649]
[DEBUG] 2021-12-10 00:21:03,582 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49649]
[DEBUG] 2021-12-10 00:21:03,582 daphne.http_protocol: HTTP close for ['127.0.0.1', 49649]
[DEBUG] 2021-12-10 00:21:03,583 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49649]
[INFO] 2021-12-10 00:21:03,583 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49649]
[DEBUG] 2021-12-10 00:23:36,369 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,370 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:23:36,387 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,387 daphne.http_protocol: HTTP close for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,387 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49702]
[INFO] 2021-12-10 00:23:36,387 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:49702]
[DEBUG] 2021-12-10 00:23:36,408 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,410 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,410 daphne.http_protocol: HTTP close for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,410 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49702]
[INFO] 2021-12-10 00:23:36,410 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:49702]
[DEBUG] 2021-12-10 00:23:36,414 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,415 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,416 daphne.http_protocol: HTTP close for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,416 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49702]
[INFO] 2021-12-10 00:23:36,416 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:49702]
[DEBUG] 2021-12-10 00:23:36,420 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,421 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:23:36,425 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,425 daphne.http_protocol: HTTP close for ['127.0.0.1', 49702]
[DEBUG] 2021-12-10 00:23:36,425 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 49702]
[INFO] 2021-12-10 00:23:36,425 django.channels.server: HTTP GET /media/photos/h3.jpeg 304 [0.01, 127.0.0.1:49702]
[DEBUG] 2021-12-10 00:26:01,996 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:01,997 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:26:02,014 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:02,014 daphne.http_protocol: HTTP close for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:02,014 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 51538]
[INFO] 2021-12-10 00:26:02,014 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:51538]
[DEBUG] 2021-12-10 00:26:02,030 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:02,032 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:02,032 daphne.http_protocol: HTTP close for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:02,033 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 51538]
[INFO] 2021-12-10 00:26:02,033 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:51538]
[DEBUG] 2021-12-10 00:26:02,036 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:02,038 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:02,039 daphne.http_protocol: HTTP close for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:02,039 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 51538]
[INFO] 2021-12-10 00:26:02,039 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:51538]
[DEBUG] 2021-12-10 00:26:42,389 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:42,390 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:26:42,407 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:42,407 daphne.http_protocol: HTTP close for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:42,408 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 51538]
[INFO] 2021-12-10 00:26:42,408 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:51538]
[DEBUG] 2021-12-10 00:26:42,424 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:42,426 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:42,427 daphne.http_protocol: HTTP close for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:42,427 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 51538]
[INFO] 2021-12-10 00:26:42,427 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:51538]
[DEBUG] 2021-12-10 00:26:42,428 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51539]
[DEBUG] 2021-12-10 00:26:42,431 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 51539]
[DEBUG] 2021-12-10 00:26:42,431 daphne.http_protocol: HTTP close for ['127.0.0.1', 51539]
[DEBUG] 2021-12-10 00:26:42,431 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 51539]
[INFO] 2021-12-10 00:26:42,431 django.channels.server: HTTP GET /static/homepagepic.png 304 [0.00, 127.0.0.1:51539]
[DEBUG] 2021-12-10 00:26:42,433 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:42,434 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:26:42,438 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:42,439 daphne.http_protocol: HTTP close for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:26:42,439 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 51538]
[INFO] 2021-12-10 00:26:42,439 django.channels.server: HTTP GET /media/photos/h3.jpeg 304 [0.01, 127.0.0.1:51538]
[DEBUG] 2021-12-10 00:27:19,714 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:27:19,715 asyncio: Using selector: SelectSelector
[DEBUG] 2021-12-10 00:27:19,732 daphne.http_protocol: HTTP 200 response started for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:27:19,733 daphne.http_protocol: HTTP close for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:27:19,733 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 51538]
[INFO] 2021-12-10 00:27:19,733 django.channels.server: HTTP GET /profile 200 [0.02, 127.0.0.1:51538]
[DEBUG] 2021-12-10 00:27:19,748 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:27:19,750 daphne.http_protocol: HTTP 304 response started for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:27:19,751 daphne.http_protocol: HTTP close for ['127.0.0.1', 51538]
[DEBUG] 2021-12-10 00:27:19,751 daphne.http_protocol: HTTP response complete for ['127.0.0.1', 51538]
[INFO] 2021-12-10 00:27:19,751 django.channels.server: HTTP GET /static/customstyle.css 304 [0.00, 127.0.0.1:51538]
[DEBUG] 2021-12-10 00:27:19,754 daphne.http_protocol: HTTP b'GET' request for ['127.0.0.1', 51538]
